file,function,changes_in_30_days,initial_commit_date
packages/smart-router/evm/v3-router/providers/getCommonTokenPrices.ts,getTokenUsdPricesBySubgraph,1,2023-08-25 10:36:34+00:00
packages/smart-router/evm/v3-router/providers/getCommonTokenPrices.ts,addresses.map,1,2023-08-25 10:36:34+00:00
packages/smart-router/evm/v3-router/providers/poolProviders/getV2CandidatePools.ts,(anonymous),1,2023-08-25 10:36:34+00:00
packages/smart-router/evm/v3-router/providers/poolProviders/getV2CandidatePools.ts,>,2,2023-08-25 10:36:34+00:00
packages/smart-router/evm/v3-router/providers/poolProviders/getV2CandidatePools.ts,getV2Pools,1,2023-08-25 10:36:34+00:00
packages/smart-router/evm/v3-router/providers/poolProviders/getV2CandidatePools.ts,fallbacks,1,2023-08-25 10:36:34+00:00
packages/smart-router/evm/v3-router/providers/poolProviders/getV2CandidatePools.ts,getV2CandidatePools,1,2023-08-25 10:36:34+00:00
packages/smart-router/evm/v3-router/providers/poolProviders/getV3CandidatePools.ts,GetV3PoolsParams,2,2023-08-25 10:36:34+00:00
packages/smart-router/evm/v3-router/providers/poolProviders/getV3CandidatePools.ts,>,4,2023-08-25 10:36:34+00:00
apps/web/src/views/BuyCrypto/components/AccordionDropdown/Accordion.tsx,(anonymous),16,2023-08-28 03:58:22+00:00
apps/web/src/views/BuyCrypto/components/AccordionDropdown/Accordion.tsx,Accordion,3,2023-08-28 03:58:22+00:00
apps/web/src/views/BuyCrypto/components/AccordionDropdown/AccordionItem.tsx,isActive,7,2023-08-28 03:58:22+00:00
apps/web/src/views/BuyCrypto/components/AccordionDropdown/AccordionItem.tsx,(anonymous),39,2023-08-28 03:58:22+00:00
apps/web/src/views/BuyCrypto/components/AccordionDropdown/AccordionItem.tsx,providerFee,6,2023-08-28 03:58:22+00:00
apps/web/src/views/BuyCrypto/components/AccordionDropdown/AccordionItem.tsx,toggleVisibility,3,2023-08-28 03:58:22+00:00
apps/web/src/config/constants/priceHelperLps/index.ts,getPoolsPriceHelperLpFiles,4,2023-08-28 09:28:30+00:00
apps/web/src/utils/fetchTokenAplPrice.ts,fetchTokenAplPrice,3,2023-08-28 09:28:30+00:00
apps/web/src/views/Pools/components/PoolCard/CardActions/index.tsx,CardActions,3,2023-08-28 09:28:30+00:00
packages/pools/src/constants/pools/42161.ts,getAddress,1,2023-08-28 09:28:30+00:00
packages/pools/src/constants/pools/421613.ts,getAddress,2,2023-08-28 09:28:30+00:00
apps/web/src/views/AddLiquidityV3/formViews/V3FormView/form/hooks/useRangeHopCallbacks.ts,(anonymous),14,2023-08-29 09:38:10+00:00
apps/web/src/views/AddLiquidityV3/formViews/V3FormView/form/hooks/useRangeHopCallbacks.ts,useRangeHopCallbacks,2,2023-08-29 09:38:10+00:00
apps/web/src/views/AddLiquidityV3/hooks/useDensityChartData.ts,parseFloat,2,2023-08-29 09:38:10+00:00
apps/web/src/views/AddLiquidityV3/hooks/useDensityChartData.ts,(anonymous),4,2023-08-29 09:38:10+00:00
apps/web/src/views/AddLiquidityV3/hooks/useDensityChartData.ts,formatData,2,2023-08-29 09:38:10+00:00
packages/uikit/src/components/LiquidityChartRangeInput/LiquidityChartRangeInput.tsx,onBothRangeInput,2,2023-08-29 09:38:10+00:00
packages/uikit/src/components/LiquidityChartRangeInput/LiquidityChartRangeInput.tsx,onLeftRangeInput,2,2023-08-29 09:38:10+00:00
packages/uikit/src/components/LiquidityChartRangeInput/LiquidityChartRangeInput.tsx,onRightRangeInput,2,2023-08-29 09:38:10+00:00
packages/uikit/src/components/LiquidityChartRangeInput/LiquidityChartRangeInput.tsx,?,6,2023-08-29 09:38:10+00:00
packages/uikit/src/components/LiquidityChartRangeInput/LiquidityChartRangeInput.tsx,(anonymous),8,2023-08-29 09:38:10+00:00
packages/uikit/src/components/LiquidityChartRangeInput/LiquidityChartRangeInput.tsx,LiquidityChartRangeInput,2,2023-08-29 09:38:10+00:00
packages/uikit/src/widgets/RoiCalculator/hooks/usePriceRange.ts,onBothRangeInput,1,2023-08-29 09:38:10+00:00
apps/web/src/state/burn/hooks.ts,t,1,2023-08-31 03:53:20+00:00
apps/web/src/views/RemoveLiquidity/index.tsx,onRemove,3,2023-08-31 03:53:20+00:00
apps/web/src/views/Home/components/Banners/BaseBanner.tsx,BaseBanner,2,2023-08-31 15:37:14+00:00
apps/web/src/views/AffiliatesProgram/components/Overview/Question.tsx,Question,2,2023-09-01 04:42:26+00:00
apps/web/src/views/AffiliatesProgram/components/Dashboard/AffiliateModal/NonAffiliateModal.tsx,(anonymous),8,2023-09-01 10:48:19+00:00
apps/web/src/views/AffiliatesProgram/components/Dashboard/AffiliateModal/NonAffiliateModal.tsx,NonAffiliateModal,2,2023-09-01 10:48:19+00:00
apps/aptos/views/Ifos/index.tsx,(anonymous),1,2023-09-04 00:06:43+00:00
apps/aptos/views/Ifos/index.tsx,IfoPageLayout,1,2023-09-04 00:06:43+00:00
apps/aptos/components/Card/index.tsx,(anonymous),3,2023-09-04 03:57:04+00:00
apps/aptos/components/Card/index.tsx,Card,1,2023-09-04 03:57:04+00:00
apps/aptos/components/ConfirmButton.tsx,isConfirming,1,2023-09-04 03:57:04+00:00
apps/aptos/components/ConfirmButton.tsx,ConfirmButton,1,2023-09-04 03:57:04+00:00
apps/aptos/components/CurrencyInputPanel/index.tsx,id,3,2023-09-04 03:57:04+00:00
apps/aptos/components/CurrencyInputPanel/index.tsx,?,12,2023-09-04 03:57:04+00:00
apps/aptos/components/CurrencyInputPanel/index.tsx,(anonymous),9,2023-09-04 03:57:04+00:00
apps/aptos/components/Farms/components/FarmCard/CardActionsContainer.tsx,(anonymous),4,2023-09-04 03:57:04+00:00
apps/aptos/components/Farms/components/FarmCard/CardActionsContainer.tsx,CardActions,1,2023-09-04 03:57:04+00:00
apps/aptos/components/Farms/components/FarmCard/StakeAction.tsx,?,2,2023-09-04 03:57:04+00:00
apps/aptos/components/Farms/components/FarmCard/StakeAction.tsx,onUnstake,2,2023-09-04 03:57:04+00:00
apps/aptos/components/Farms/components/FarmCard/StakeAction.tsx,(anonymous),18,2023-09-04 03:57:04+00:00
apps/aptos/components/Farms/components/FarmCard/StakeAction.tsx,StakeAction,2,2023-09-04 03:57:04+00:00
apps/aptos/components/Layout/Page.tsx,(anonymous),1,2023-09-04 03:57:04+00:00
apps/aptos/components/Layout/Page.tsx,PageMeta,1,2023-09-04 03:57:04+00:00
apps/aptos/components/Liquidity/components/ChoosePair.tsx,(anonymous),1,2023-09-04 03:57:04+00:00
apps/aptos/components/Liquidity/components/ChoosePair.tsx,ChoosePair,1,2023-09-04 03:57:04+00:00
apps/aptos/components/Liquidity/components/CurrencySelect.tsx,CurrencySelect,1,2023-09-04 03:57:04+00:00
apps/aptos/components/Liquidity/components/SimpleRemoveForm.tsx,(anonymous),3,2023-09-04 03:57:04+00:00
apps/aptos/components/Liquidity/components/SimpleRemoveForm.tsx,SimpleRemoveForm,1,2023-09-04 03:57:04+00:00
apps/aptos/components/Logo/CurrencyLogo.tsx,(anonymous),1,2023-09-04 03:57:04+00:00
apps/aptos/components/Menu/Settings/SettingsModal.tsx,(anonymous),48,2023-09-04 03:57:04+00:00
apps/aptos/components/Menu/TransactionRow.tsx,renderIcon,1,2023-09-04 03:57:04+00:00
apps/aptos/components/Menu/TransactionRow.tsx,TransactionRow,1,2023-09-04 03:57:04+00:00
apps/aptos/components/Menu/WalletTransactions.tsx,(anonymous),6,2023-09-04 03:57:04+00:00
apps/aptos/components/Menu/WalletTransactions.tsx,WalletTransactions,1,2023-09-04 03:57:04+00:00
apps/aptos/components/Menu/hooks/useMenuItems.ts,t,4,2023-09-04 03:57:04+00:00
apps/aptos/components/Menu/hooks/useMenuItems.ts,(anonymous),2,2023-09-04 03:57:04+00:00
apps/aptos/components/PhishingWarningBanner.tsx,(anonymous),2,2023-09-04 03:57:04+00:00
apps/aptos/components/PhishingWarningBanner.tsx,PhishingWarningBanner,1,2023-09-04 03:57:04+00:00
apps/aptos/components/Pools/components/PoolCard/CardFooter.tsx,(anonymous),4,2023-09-04 03:57:04+00:00
apps/aptos/components/Pools/components/PoolCard/CardFooter.tsx,Footer,2,2023-09-04 03:57:04+00:00
apps/aptos/components/SearchModal/CurrencyList.tsx,currencyKey,2,2023-09-04 03:57:04+00:00
apps/aptos/components/SearchModal/CurrencyList.tsx,(anonymous),6,2023-09-04 03:57:04+00:00
apps/aptos/components/SearchModal/CurrencyList.tsx,),2,2023-09-04 03:57:04+00:00
apps/aptos/components/SearchModal/CurrencySearchModal.tsx,?,2,2023-09-04 03:57:04+00:00
apps/aptos/components/SearchModal/CurrencySearchModal.tsx,onDismiss,2,2023-09-04 03:57:04+00:00
apps/aptos/components/SearchModal/CurrencySearchModal.tsx,(anonymous),12,2023-09-04 03:57:04+00:00
apps/aptos/components/SearchModal/Manage.tsx,(anonymous),1,2023-09-04 03:57:04+00:00
apps/aptos/components/SearchModal/ManageTokens.tsx,(anonymous),14,2023-09-04 03:57:04+00:00
apps/aptos/components/Swap/SwapModalFooter.tsx,},2,2023-09-04 03:57:04+00:00
apps/aptos/components/Swap/SwapModalFooter.tsx,(anonymous),2,2023-09-04 03:57:04+00:00
apps/aptos/components/Swap/SwapModalFooter.tsx,SwapModalFooter,2,2023-09-04 03:57:04+00:00
apps/aptos/components/SwapWarningModal/index.tsx,swapCurrency,1,2023-09-04 03:57:04+00:00
apps/aptos/components/SwapWarningModal/index.tsx,(anonymous),3,2023-09-04 03:57:04+00:00
apps/aptos/components/WrongNetworkModal.tsx,(anonymous),1,2023-09-04 03:57:04+00:00
apps/aptos/components/WrongNetworkModal.tsx,WrongNetworkModal,1,2023-09-04 03:57:04+00:00
apps/aptos/pages/451.tsx,NotSupport,1,2023-09-04 03:57:04+00:00
apps/aptos/pages/remove/[[...currency]].tsx,(anonymous),3,2023-09-04 03:57:04+00:00
apps/aptos/pages/remove/[[...currency]].tsx,RemoveLiquidityPage,1,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/ComingSoonSection.tsx,(anonymous),1,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/ComingSoonSection.tsx,ComingSoonSection,1,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/Hero.tsx,Hero,1,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/IfoFoldableCard/IfoPoolCard/IfoVestingCard/ReleasedTokenInfo.tsx,(anonymous),1,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/IfoFoldableCard/IfoPoolCard/index.tsx,cardConfig,1,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/IfoFoldableCard/IfoPoolCard/index.tsx,(anonymous),5,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/IfoFoldableCard/IfoPoolCard/index.tsx,SmallCard,1,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/IfoFoldableCard/IfoRibbon.tsx,IfoRibbonEnd,1,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/IfoFoldableCard/Timer.tsx,(anonymous),2,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/IfoFoldableCard/index.tsx,(anonymous),10,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/IfoVesting/VestingPeriod/Expand.tsx,data,1,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/IfoVesting/VestingPeriod/Expand.tsx,(anonymous),3,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/IfoVesting/VestingPeriod/Info.tsx,poolId,1,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/IfoVesting/VestingPeriod/Info.tsx,(anonymous),7,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/IfoVesting/VestingPeriod/TokenInfo.tsx,index,1,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/IfoVesting/VestingPeriod/TokenInfo.tsx,(anonymous),4,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/IfoVesting/index.tsx,(anonymous),5,2023-09-04 03:57:04+00:00
apps/aptos/views/Ifos/components/IfoVesting/index.tsx,IfoVesting,1,2023-09-04 03:57:04+00:00
apps/blog/components/Article/CardArticle.tsx,(anonymous),2,2023-09-04 03:57:04+00:00
apps/blog/components/Article/SingleArticle/ArticleInfo.tsx,(anonymous),5,2023-09-04 03:57:04+00:00
apps/blog/components/Article/SingleArticle/HowItWork.tsx,HowItWork,1,2023-09-04 03:57:04+00:00
apps/blog/components/BlogCard.tsx,(anonymous),2,2023-09-04 03:57:04+00:00
apps/blog/components/NewBlog.tsx,(anonymous),3,2023-09-04 03:57:04+00:00
apps/bridge/components/layerZero/AptosBridgeMessage.tsx,AptosBridgeMessage,1,2023-09-04 03:57:04+00:00
apps/bridge/pages/_app.tsx,(anonymous),1,2023-09-04 03:57:04+00:00
apps/bridge/pages/_app.tsx,useIsMounted,1,2023-09-04 03:57:04+00:00
apps/web/src/components/AddressInputSelect/index.tsx,?,2,2023-09-04 03:57:04+00:00
apps/web/src/components/AddressInputSelect/index.tsx,onAddressClick,2,2023-09-04 03:57:04+00:00
apps/web/src/components/AddressInputSelect/index.tsx,isFetching,2,2023-09-04 03:57:04+00:00
apps/web/src/components/AddressInputSelect/index.tsx,(anonymous),18,2023-09-04 03:57:04+00:00
apps/web/src/components/App/AppBody.tsx,AppBody,1,2023-09-04 03:57:04+00:00
apps/web/src/components/ApproveConfirmButtons.tsx,isApproveDisabled,1,2023-09-04 03:57:04+00:00
apps/web/src/components/ApproveConfirmButtons.tsx,onConfirm,1,2023-09-04 03:57:04+00:00
apps/web/src/components/ApproveConfirmButtons.tsx,(anonymous),2,2023-09-04 03:57:04+00:00
apps/web/src/components/ChartLoaders/index.tsx,BarChartLoader,1,2023-09-04 03:57:04+00:00
apps/web/src/components/ChartLoaders/index.tsx,LineChartLoader,1,2023-09-04 03:57:04+00:00
apps/web/src/components/ChartLoaders/index.tsx,CandleChartLoader,1,2023-09-04 03:57:04+00:00
apps/web/src/components/CurrencyInputPanel/ZapCheckbox.tsx,ZapCheckbox,1,2023-09-04 03:57:04+00:00
apps/web/src/components/CurrencySelect/index.tsx,CurrencySelect,1,2023-09-04 03:57:04+00:00
apps/web/src/components/EasyMde/index.tsx,?,1,2023-09-04 03:57:04+00:00
apps/web/src/components/EasyMde/index.tsx,(anonymous),3,2023-09-04 03:57:04+00:00
apps/web/src/components/EasyMde/index.tsx,SimpleMde,1,2023-09-04 03:57:04+00:00
apps/web/src/components/GlobalCheckClaimStatus/AnniversaryAchievementModal.tsx,showConfetti,3,2023-09-04 03:57:04+00:00
apps/web/src/components/GlobalCheckClaimStatus/AnniversaryAchievementModal.tsx,onClick,1,2023-09-04 03:57:04+00:00
apps/web/src/components/GlobalCheckClaimStatus/AnniversaryAchievementModal.tsx,(anonymous),24,2023-09-04 03:57:04+00:00
apps/web/src/components/GlobalCheckClaimStatus/AnniversaryAchievementModal.tsx,AnniversaryAchievementModal,3,2023-09-04 03:57:04+00:00
apps/web/src/components/Layout/Page.tsx,(anonymous),1,2023-09-04 03:57:04+00:00
apps/web/src/components/Layout/Page.tsx,PageMeta,1,2023-09-04 03:57:04+00:00
apps/web/src/components/Links/index.tsx,InternalLink,2,2023-09-04 03:57:04+00:00
apps/web/src/components/Loader/PageLoader.tsx,PageLoader,1,2023-09-04 03:57:04+00:00
apps/web/src/components/Menu/UserMenu/CakeBenefitsCard.tsx,onDismiss,1,2023-09-04 03:57:04+00:00
apps/web/src/components/Menu/UserMenu/CakeBenefitsCard.tsx,CakeBenefitsCard,1,2023-09-04 03:57:04+00:00
apps/web/src/components/Menu/UserMenu/ProfileUserMenuItem.tsx,ProfileUserMenuItem,1,2023-09-04 03:57:04+00:00
apps/web/src/components/Menu/UserMenu/TransactionRow.tsx,txn,1,2023-09-04 03:57:04+00:00
apps/web/src/components/Menu/UserMenu/TransactionRow.tsx,renderIcon,1,2023-09-04 03:57:04+00:00
apps/web/src/components/Menu/UserMenu/TransactionRow.tsx,(anonymous),1,2023-09-04 03:57:04+00:00
apps/web/src/components/Menu/UserMenu/TransactionRow.tsx,TransactionRow,1,2023-09-04 03:57:04+00:00
apps/web/src/components/Menu/UserMenu/WalletTransactions.tsx,onDismiss,1,2023-09-04 03:57:04+00:00
apps/web/src/components/Menu/UserMenu/WalletTransactions.tsx,(anonymous),6,2023-09-04 03:57:04+00:00
apps/web/src/components/Menu/UserMenu/WalletTransactions.tsx,WalletTransactions,1,2023-09-04 03:57:04+00:00
apps/web/src/components/Menu/UserMenu/WalletWrongNetwork.tsx,onDismiss,2,2023-09-04 03:57:04+00:00
apps/web/src/components/Menu/UserMenu/WalletWrongNetwork.tsx,(anonymous),2,2023-09-04 03:57:04+00:00
apps/web/src/components/Menu/UserMenu/WalletWrongNetwork.tsx,WalletWrongNetwork,2,2023-09-04 03:57:04+00:00
apps/web/src/components/Modal/ModalActions.tsx,(anonymous),1,2023-09-04 03:57:04+00:00
apps/web/src/components/Modal/ModalActions.tsx,ModalActions,1,2023-09-04 03:57:04+00:00
apps/web/src/components/Modal/Spacer.tsx,Spacer,1,2023-09-04 03:57:04+00:00
apps/web/src/components/Navbar.bmp.tsx,(anonymous),4,2023-09-04 03:57:04+00:00
apps/web/src/components/PairPriceDisplay.tsx,PairPriceDisplay,1,2023-09-04 03:57:04+00:00
apps/web/src/components/PhishingWarningBanner/index.tsx,(anonymous),4,2023-09-04 03:57:04+00:00
apps/web/src/components/PhishingWarningBanner/index.tsx,PhishingWarningBanner,1,2023-09-04 03:57:04+00:00
apps/web/src/components/SearchModal/Manage.tsx,(anonymous),1,2023-09-04 03:57:04+00:00
apps/web/src/components/SearchModal/ManageTokens.tsx,(anonymous),8,2023-09-04 03:57:04+00:00
apps/web/src/components/TabToggle/index.tsx,?,2,2023-09-04 03:57:04+00:00
apps/web/src/components/TabToggle/index.tsx,TabToggleGroup,2,2023-09-04 03:57:04+00:00
apps/web/src/components/TableLoader.tsx,(anonymous),1,2023-09-04 03:57:04+00:00
apps/web/src/components/TableLoader.tsx,LoadingRow,1,2023-09-04 03:57:04+00:00
apps/web/src/components/TransactionConfirmationModal/index.tsx,(anonymous),3,2023-09-04 03:57:04+00:00
apps/web/src/components/TransactionConfirmationModal/index.tsx,TransactionSubmittedContent,3,2023-09-04 03:57:04+00:00
apps/web/src/components/TransactionDetailModal/FarmTransactionModal/FarmInfo.tsx,FarmPending,1,2023-09-04 03:57:04+00:00
apps/web/src/components/TransactionDetailModal/FarmTransactionModal/FarmInfo.tsx,(anonymous),2,2023-09-04 03:57:04+00:00
apps/web/src/components/TransactionDetailModal/FarmTransactionModal/FarmInfo.tsx,FarmResult,1,2023-09-04 03:57:04+00:00
apps/web/src/components/UnsupportedCurrencyFooter.tsx,(anonymous),3,2023-09-04 03:57:04+00:00
apps/web/src/components/UnsupportedCurrencyFooter.tsx,UnsupportedCurrencyFooter,1,2023-09-04 03:57:04+00:00
apps/web/src/hooks/useRefreshEffect.test.ts,deps,2,2023-09-04 03:57:04+00:00
apps/web/src/hooks/useRefreshEffect.test.ts,(anonymous),7,2023-09-04 03:57:04+00:00
apps/web/src/hooks/useRefreshEffect.test.ts,createWagmiWrapper,3,2023-09-04 03:57:04+00:00
apps/web/src/pages/451.tsx,NotSupport,1,2023-09-04 03:57:04+00:00
apps/web/src/views/AddLiquidity/AddStableLiquidity/index.tsx,onPresentAddLiquidityModal,2,2023-09-04 03:57:04+00:00
apps/web/src/views/AddLiquidity/index.tsx,allowedSlippage,3,2023-09-04 03:57:04+00:00
apps/web/src/views/AddLiquidity/index.tsx,onPresentAddLiquidityModal,3,2023-09-04 03:57:04+00:00
apps/web/src/views/AddLiquidityV3/formViews/V3FormView/components/FeeOption.tsx,FeeOptionContainer,1,2023-09-04 03:57:04+00:00
apps/web/src/views/AddLiquidityV3/formViews/V3FormView/components/FeeOption.tsx,feeAmount,1,2023-09-04 03:57:04+00:00
apps/web/src/views/AddLiquidityV3/formViews/V3FormView/components/RateToggle.tsx,RateToggle,1,2023-09-04 03:57:04+00:00
apps/web/src/views/AffiliatesProgram/components/Overview/AffiliatesBanner.tsx,AffiliatesBanner,1,2023-09-04 03:57:04+00:00
apps/web/src/views/AffiliatesProgram/components/Overview/Benefits.tsx,(anonymous),2,2023-09-04 03:57:04+00:00
apps/web/src/views/AffiliatesProgram/components/Overview/Benefits.tsx,Benefits,1,2023-09-04 03:57:04+00:00
apps/web/src/views/AffiliatesProgram/components/Overview/Calculator.tsx,(anonymous),14,2023-09-04 03:57:04+00:00
apps/web/src/views/AffiliatesProgram/components/Overview/Calculator.tsx,Calculator,1,2023-09-04 03:57:04+00:00
apps/web/src/views/AffiliatesProgram/components/Overview/CommissionStructure.tsx,(anonymous),2,2023-09-04 03:57:04+00:00
apps/web/src/views/AffiliatesProgram/components/Overview/CommissionStructure.tsx,CommissionStructure,1,2023-09-04 03:57:04+00:00
apps/web/src/views/AffiliatesProgram/components/Overview/RewardCalculate.tsx,RewardCalculate,1,2023-09-04 03:57:04+00:00
apps/web/src/views/FarmAuction/components/AuctionDetailsCard/AuctionSchedule.tsx,AuctionSchedule,1,2023-09-04 03:57:04+00:00
apps/web/src/views/FarmAuction/components/FAQs.tsx,FAQs,1,2023-09-04 03:57:04+00:00
apps/web/src/views/FarmAuction/index.tsx,FarmAuction,1,2023-09-04 03:57:04+00:00
apps/web/src/views/Farms/components/FarmCard/V3/CardActionsContainer.tsx,(anonymous),2,2023-09-04 03:57:04+00:00
apps/web/src/views/Farms/components/FarmCard/V3/CardActionsContainer.tsx,CardActions,2,2023-09-04 03:57:04+00:00
apps/web/src/views/Farms/components/MultiChainHarvestModal.tsx,(anonymous),10,2023-09-04 03:57:04+00:00
apps/web/src/views/Farms/components/MultiChainHarvestModal.tsx,MultiChainHarvestModal,2,2023-09-04 03:57:04+00:00
apps/web/src/views/Farms/components/YieldBooster/components/ActionButton.tsx,BoosterTooltip,1,2023-09-04 03:57:04+00:00
apps/web/src/views/Farms/components/YieldBooster/components/ActionButton.tsx,ActionButton,1,2023-09-04 03:57:04+00:00
apps/web/src/views/Home/components/Banners/AptosBanner.tsx,(anonymous),2,2023-09-04 03:57:04+00:00
apps/web/src/views/Home/components/Banners/AptosBanner.tsx,AptosBanner,1,2023-09-04 03:57:04+00:00
apps/web/src/views/Home/components/Banners/CompetitionBanner.tsx,CompetitionBanner,1,2023-09-04 03:57:04+00:00
apps/web/src/views/Home/components/Banners/LotteryBanner.tsx,isLotteryLive,2,2023-09-04 03:57:04+00:00
apps/web/src/views/Home/components/Banners/LotteryBanner.tsx,(anonymous),4,2023-09-04 03:57:04+00:00
apps/web/src/views/Home/components/Banners/LotteryBanner.tsx,LotteryPrice,2,2023-09-04 03:57:04+00:00
apps/web/src/views/Home/components/Banners/V3Banner.tsx,V3Banner,1,2023-09-04 03:57:04+00:00
apps/web/src/views/Home/components/CompositeImage.tsx,floatingAnim,1,2023-09-04 03:57:04+00:00
